,model,oxide_main_minion,conjure,oxide_main_sat,oxide_main_sat_direct,oxide_main_sat_order,oxide_main_treemorph
2327,models/parse_print/autogen-bilals-fixed/d98e4c46386fe1cb7c5878769a04cad6/d98e4c46386fe1cb7c5878769a04cad6.eprime.essence,0.06867012893781066,0.9233482209965587,-1.0,,,
2328,models/parse_print/autogen-bilals-fixed/d75b01e01b11eb07e4bc4fbd71ce3b5e/d75b01e01b11eb07e4bc4fbd71ce3b5e.eprime.essence,-1.0,1.8681201370200142,-1.0,,,
2329,models/parse_print/autogen-bilals-fixed/dab9f5202b2b1070b876ac9463bfb41d/dab9f5202b2b1070b876ac9463bfb41d.eprime.essence,0.07283862703479826,-1.0,-1.0,,,
2330,models/parse_print/autogen-bilals-fixed/db116ac9b252e8eb75103d22161db099/db116ac9b252e8eb75103d22161db099.eprime.essence,0.06704151106532663,-1.0,-1.0,,,
2331,models/parse_print/autogen-bilals-fixed/da3454572e4f3dd1b2d1e78940b0f0fe/da3454572e4f3dd1b2d1e78940b0f0fe.eprime.essence,-1.0,0.9549767249263823,-1.0,,,
2332,models/parse_print/autogen-bilals-fixed/dad7b9b0bdd9e288f1dc3b19ec96c213/dad7b9b0bdd9e288f1dc3b19ec96c213.eprime.essence,0.5071589109720662,-1.0,-1.0,,,
2333,models/parse_print/autogen-bilals-fixed/da883f3c7ed0cdb26f8c84c1fffa5c86/da883f3c7ed0cdb26f8c84c1fffa5c86.eprime.essence,0.06161223002709448,1.3319295779801905,-1.0,,,
2334,models/parse_print/autogen-bilals-fixed/dbf9ff4b4f3e79b96504ed12188ad2fa/dbf9ff4b4f3e79b96504ed12188ad2fa.essence,-1.0,1.0599124600412324,-1.0,,,
2335,models/parse_print/autogen-bilals-fixed/de9716a7ff65a1574f48f0b1858be3bd/de9716a7ff65a1574f48f0b1858be3bd.eprime.essence,-1.0,-1.0,-1.0,,,
2336,models/parse_print/autogen-bilals-fixed/dd2404135067bc1bf50c79709a678888/dd2404135067bc1bf50c79709a678888.eprime-solution.essence,-1.0,0.9340998149709776,-1.0,,,
2337,models/parse_print/autogen-bilals-fixed/dbc08914b7c5505e1136cc21ac9d5125/dbc08914b7c5505e1136cc21ac9d5125.eprime.essence,,-1.0,,,,
2338,models/parse_print/autogen-bilals-fixed/dde8c80f0b2d3b76d21ae3c49f3f56c1/dde8c80f0b2d3b76d21ae3c49f3f56c1.essence,-1.0,-1.0,-1.0,,,
2339,models/parse_print/autogen-bilals-fixed/ddc59e161a729c98406b1fdbadcf1931/ddc59e161a729c98406b1fdbadcf1931.eprime.essence,,-1.0,,,,
2340,models/parse_print/autogen-bilals-fixed/dd53f8032612f41cf818d2fd9f86229c/dd53f8032612f41cf818d2fd9f86229c.essence,-1.0,-1.0,-1.0,,,
2341,models/parse_print/autogen-bilals-fixed/de98c56929c67f420c29fa2f74d46c69/de98c56929c67f420c29fa2f74d46c69.eprime.essence,180.51284284808207,-1.0,,,,
2342,models/parse_print/autogen-bilals-fixed/dc313d314ac3d4882ffeb1b18c98895e/dc313d314ac3d4882ffeb1b18c98895e.eprime.essence,-1.0,1.4634839999489486,-1.0,,,
2343,models/parse_print/autogen-bilals-fixed/dec056eee47fd05a251225b16b62ab64/dec056eee47fd05a251225b16b62ab64.eprime.essence,0.28337924100924283,-1.0,-1.0,,,
2344,models/parse_print/autogen-bilals-fixed/d7480be9792039d938131bb1cf2e5396/d7480be9792039d938131bb1cf2e5396.essence,-1.0,3.531552402069792,-1.0,,,
2345,models/parse_print/autogen-bilals-fixed/de829bda6aed51d91ed168dcaa7d3283/de829bda6aed51d91ed168dcaa7d3283.essence,-1.0,0.8758051990298554,-1.0,,,
2346,models/parse_print/autogen-bilals-fixed/db16c0f1b3325f600e8e589ed559de53/db16c0f1b3325f600e8e589ed559de53.eprime.essence,-1.0,1.8880196780664846,-1.0,,,
2347,models/parse_print/autogen-bilals-fixed/da973f85880a36c6073f00b808f88b6a/da973f85880a36c6073f00b808f88b6a.essence,-1.0,2.808059124974534,-1.0,,,
2348,models/parse_print/autogen-bilals-fixed/de4b9074bdc6984c3245f04df15c8c96/de4b9074bdc6984c3245f04df15c8c96.essence,-1.0,1.8404473890550435,-1.0,,,
2349,models/parse_print/autogen-bilals-fixed/d9d7484d2c3845cb2dfb71b35a280914/d9d7484d2c3845cb2dfb71b35a280914.essence,-1.0,3.6819296260364354,-1.0,,,
2350,models/parse_print/autogen-bilals-fixed/deceb37952fa992b20b6038107ef1c91/deceb37952fa992b20b6038107ef1c91.eprime.essence,,-1.0,,,,
2351,models/parse_print/autogen-bilals-fixed/de41745f2cd146147d539b8b2a4fe97f/de41745f2cd146147d539b8b2a4fe97f.essence,-1.0,-1.0,-1.0,,,
2352,models/parse_print/autogen-bilals-fixed/c7081572bfc6c6db3d45afd912301c67/c7081572bfc6c6db3d45afd912301c67.essence,-1.0,15.166792363976128,-1.0,,,
2353,models/parse_print/autogen-bilals-fixed/dee8cacb2b0d2d2e4e260e919675594d/dee8cacb2b0d2d2e4e260e919675594d.essence,-1.0,0.9595639620674774,-1.0,,,
2354,models/parse_print/autogen-bilals-fixed/dec8399568996e2cac2a2f4e6eab94f7/dec8399568996e2cac2a2f4e6eab94f7.eprime.essence,0.06340762204490602,1.1146910219686106,-1.0,,,
2355,models/parse_print/autogen-bilals-fixed/df7f516a0aca4383de3282063aada958/df7f516a0aca4383de3282063aada958.param.essence,-1.0,-1.0,-1.0,,,
2356,models/parse_print/autogen-bilals-fixed/e02f77cea3324e91d885d1f3fe504cd4/e02f77cea3324e91d885d1f3fe504cd4.eprime.essence,-1.0,-1.0,,,,
2357,models/parse_print/autogen-bilals-fixed/df221c6ed757b169b367cde70ca01740/df221c6ed757b169b367cde70ca01740.eprime-param.essence,0.06529946299269795,1.0346966380020604,-1.0,,,
2358,models/parse_print/autogen-bilals-fixed/dfa5468062e090930fa12617870524da/dfa5468062e090930fa12617870524da.eprime.essence,-1.0,0.9209820319665596,-1.0,,,
2359,models/parse_print/autogen-bilals-fixed/de1153ba8992148669da05f4713891ff/de1153ba8992148669da05f4713891ff.eprime.essence,-1.0,3.1332891159690917,-1.0,,,
2360,models/parse_print/autogen-bilals-fixed/df2c273b94d39520c80a1bd97d7f3a5b/df2c273b94d39520c80a1bd97d7f3a5b.eprime.essence,-1.0,1.0946652630809695,-1.0,,,
2361,models/parse_print/autogen-bilals-fixed/e0bb089c7844a06fba3ed1abd7cb6608/e0bb089c7844a06fba3ed1abd7cb6608.eprime.essence,-1.0,-1.0,-1.0,,,
2362,models/parse_print/autogen-bilals-fixed/cf86537a6fa95a340a00e5b6b22afff9/cf86537a6fa95a340a00e5b6b22afff9.essence,-1.0,9.805660437908955,-1.0,,,
2363,models/parse_print/autogen-bilals-fixed/e070168566c16231cc6322ee38e1ac49/e070168566c16231cc6322ee38e1ac49.eprime-solution.essence,0.06295999104622751,1.0229370839660987,0.05308410699944943,,,
2364,models/parse_print/autogen-bilals-fixed/dc23eb30711c692381b05041b160b972/dc23eb30711c692381b05041b160b972.essence,-1.0,-1.0,-1.0,,,
2365,models/parse_print/autogen-bilals-fixed/e1044649abbc9d8d84153f49c31608fa/e1044649abbc9d8d84153f49c31608fa.eprime-param.essence,0.08401231106836349,0.8857869679341093,-1.0,,,
2366,models/parse_print/autogen-bilals-fixed/e1095300fed2e22ccb27b795ebbace46/e1095300fed2e22ccb27b795ebbace46.eprime-solution.essence,0.07864446192979813,0.886681116069667,-1.0,,,
2367,models/parse_print/autogen-bilals-fixed/dc672cdd8a4df36b49833dc8762a79bd/dc672cdd8a4df36b49833dc8762a79bd.essence,-1.0,4.5338410990079865,-1.0,,,
2368,models/parse_print/autogen-bilals-fixed/df25e8e6fa4509621aa00858c52537f3/df25e8e6fa4509621aa00858c52537f3.essence,-1.0,2.2640902870334685,-1.0,,,
2369,models/parse_print/autogen-bilals-fixed/e1aecd4c14589221e87e2ec00b232d51/e1aecd4c14589221e87e2ec00b232d51.eprime.essence,0.1397436469560489,-1.0,-1.0,,,
2370,models/parse_print/autogen-bilals-fixed/e13c11158e6c85d45ce49409c9cd8ceb/e13c11158e6c85d45ce49409c9cd8ceb.eprime-solution.essence,-1.0,0.8072164760669693,-1.0,,,
2371,models/parse_print/autogen-bilals-fixed/e23b30b15d31c2b5b4eadd501c0770ec/e23b30b15d31c2b5b4eadd501c0770ec.eprime.essence,-1.0,-1.0,-1.0,,,
2372,models/parse_print/autogen-bilals-fixed/e284f026466fe24b24af370e324ed842/e284f026466fe24b24af370e324ed842.eprime.essence,-1.0,-1.0,-1.0,,,
2373,models/parse_print/autogen-bilals-fixed/e21cd7b0f710515a79d787945d809a81/e21cd7b0f710515a79d787945d809a81.eprime.essence,-1.0,-1.0,,,,
2374,models/parse_print/autogen-bilals-fixed/e1ffc88979eb73efb8ee6166eff8ad49/e1ffc88979eb73efb8ee6166eff8ad49.essence,-1.0,0.8486603109631687,-1.0,,,
2375,models/parse_print/autogen-bilals-fixed/e29c0260c4c2c194df9bfcb06e99a6d0/e29c0260c4c2c194df9bfcb06e99a6d0.eprime-solution.essence,-1.0,0.8673693750752136,-1.0,,,
2376,models/parse_print/autogen-bilals-fixed/e3a6177402630530eb98e2268949540f/e3a6177402630530eb98e2268949540f.eprime.essence,0.10063402098603547,-1.0,-1.0,,,
2377,models/parse_print/autogen-bilals-fixed/e411c4ea45ae7f66786a093af8dd679e/e411c4ea45ae7f66786a093af8dd679e.essence,-1.0,-1.0,-1.0,,,
2378,models/parse_print/autogen-bilals-fixed/e38dc481ce407a6a1f53e6580e562bef/e38dc481ce407a6a1f53e6580e562bef.essence,-1.0,-1.0,-1.0,,,
2379,models/parse_print/autogen-bilals-fixed/d40ffe1ce2def4f80c820d417c7c0ef7/d40ffe1ce2def4f80c820d417c7c0ef7.essence,-1.0,-1.0,-1.0,,,
2380,models/parse_print/autogen-bilals-fixed/e365ceb4dac67b8e61a50d68a2af7285/e365ceb4dac67b8e61a50d68a2af7285.eprime-solution.essence,-1.0,0.9755200500367209,-1.0,,,
2381,models/parse_print/autogen-bilals-fixed/e2f22e0ba5654302502f31d32b39e260/e2f22e0ba5654302502f31d32b39e260.eprime.essence,0.10966800700407475,-1.0,-1.0,,,
2382,models/parse_print/autogen-bilals-fixed/e1cd26d93bc21f5125614f06e04fe307/e1cd26d93bc21f5125614f06e04fe307.eprime-solution.essence,-1.0,2.0841175239766017,-1.0,,,
2383,models/parse_print/autogen-bilals-fixed/e111e9686fc1e2309b88378ea20b03b7/e111e9686fc1e2309b88378ea20b03b7.essence,-1.0,2.542818265967071,-1.0,,,
2384,models/parse_print/autogen-bilals-fixed/e3bc51416538b2caf00e19e5640c44e2/e3bc51416538b2caf00e19e5640c44e2.eprime.essence,0.06673236796632409,0.9431784239131957,-1.0,,,
2385,models/parse_print/autogen-bilals-fixed/e3f9560663238de1da11e96346429b1e/e3f9560663238de1da11e96346429b1e.essence,-1.0,1.5519178119720891,-1.0,,,
2386,models/parse_print/autogen-bilals-fixed/e4efb5b7c5d268bf08ca728bba8f9a3a/e4efb5b7c5d268bf08ca728bba8f9a3a.essence,-1.0,-1.0,-1.0,,,
2387,models/parse_print/autogen-bilals-fixed/e34605b6797826c4331b589705613f02/e34605b6797826c4331b589705613f02.essence,-1.0,2.3421471889596432,-1.0,,,
2388,models/parse_print/autogen-bilals-fixed/e14d717d203fa10fcdf72b541c14ba80/e14d717d203fa10fcdf72b541c14ba80.essence,-1.0,3.309305753093213,-1.0,,,
2389,models/parse_print/autogen-bilals-fixed/da2dd87b9830b0d92b6148601757e71f/da2dd87b9830b0d92b6148601757e71f.eprime.essence,-1.0,8.713691286975518,-1.0,,,
2390,models/parse_print/autogen-bilals-fixed/e3a244e0c1531a789b3b2b6ea6dce563/e3a244e0c1531a789b3b2b6ea6dce563.essence,-1.0,2.1576712280511856,-1.0,,,
2391,models/parse_print/autogen-bilals-fixed/e52709f55be1d4b847f34e24378fde01/e52709f55be1d4b847f34e24378fde01.eprime.essence,0.19486726401373744,-1.0,-1.0,,,
2392,models/parse_print/autogen-bilals-fixed/e31e8258961a4a8fa32e4eb491491bdc/e31e8258961a4a8fa32e4eb491491bdc.eprime.essence,-1.0,2.839445392950438,-1.0,,,
2393,models/parse_print/autogen-bilals-fixed/e50b067fb90fe11172cb0610514ccd39/e50b067fb90fe11172cb0610514ccd39.eprime.essence,0.13453168596606702,0.9697627020068467,-1.0,,,
2394,models/parse_print/autogen-bilals-fixed/e409a673a76b4471de16f12370c89c4b/e409a673a76b4471de16f12370c89c4b.essence,-1.0,2.35378878202755,-1.0,,,
2395,models/parse_print/autogen-bilals-fixed/e5c113460990fde26723d11aa27cbea5/e5c113460990fde26723d11aa27cbea5.eprime.essence,-1.0,-1.0,-1.0,,,
2396,models/parse_print/autogen-bilals-fixed/e637e7d01e5d483d8840ac29a760548c/e637e7d01e5d483d8840ac29a760548c.eprime.essence,0.0754855100531131,-1.0,-1.0,,,
2397,models/parse_print/autogen-bilals-fixed/e5ef686faac39c34b542eec223509aa8/e5ef686faac39c34b542eec223509aa8.eprime.essence,-1.0,-1.0,-1.0,,,
2398,models/parse_print/autogen-bilals-fixed/e51b695dbd433af6cd1f71e5e1c83b01/e51b695dbd433af6cd1f71e5e1c83b01.eprime-param.essence,0.07660914398729801,1.0221246000146493,-1.0,,,
2399,models/parse_print/autogen-bilals-fixed/e65878a75f8a723504c5189d62b6f391/e65878a75f8a723504c5189d62b6f391.eprime.essence,0.09598205902148038,-1.0,-1.0,,,
2400,models/parse_print/autogen-bilals-fixed/e579ee476594ce184db0bd4a70bd44f6/e579ee476594ce184db0bd4a70bd44f6.essence,-1.0,1.07605183403939,-1.0,,,
2401,models/parse_print/autogen-bilals-fixed/e1294b8c2c5314f98240221178785764/e1294b8c2c5314f98240221178785764.essence,-1.0,4.63396836805623,-1.0,,,
2402,models/parse_print/autogen-bilals-fixed/e64befa0b6da3e1c9f30faf22b2449df/e64befa0b6da3e1c9f30faf22b2449df.eprime-solution.essence,-1.0,0.928169594029896,-1.0,,,
2403,models/parse_print/autogen-bilals-fixed/e6d35b55e35082d3fa2dd4068f7ebfdf/e6d35b55e35082d3fa2dd4068f7ebfdf.eprime.essence,-1.0,-1.0,,,,
2404,models/parse_print/autogen-bilals-fixed/e5f4a75a9e27bf4ccf95b4be8aa047b9/e5f4a75a9e27bf4ccf95b4be8aa047b9.essence,-1.0,1.21882704005111,-1.0,,,
2405,models/parse_print/autogen-bilals-fixed/e6b42a5e4f082c16f763685001476c97/e6b42a5e4f082c16f763685001476c97.eprime-solution.essence,0.06155009299982339,0.9066227679140866,-1.0,,,
2406,models/parse_print/autogen-bilals-fixed/e7a6d29d4285dcfdd7daddc00be2c882/e7a6d29d4285dcfdd7daddc00be2c882.eprime.essence,0.3037700830027461,-1.0,-1.0,,,
2407,models/parse_print/autogen-bilals-fixed/e7f89fcbcdbd0a79caefef0e87678c8d/e7f89fcbcdbd0a79caefef0e87678c8d.eprime.essence,-1.0,-1.0,-1.0,,,
2408,models/parse_print/autogen-bilals-fixed/e8b367599a5f7fcb2e355134b78bc13f/e8b367599a5f7fcb2e355134b78bc13f.essence,-1.0,-1.0,-1.0,,,
2409,models/parse_print/autogen-bilals-fixed/e82a67e0fdd3e0139246615decdcd5c5/e82a67e0fdd3e0139246615decdcd5c5.eprime-solution.essence,-1.0,0.9347468269988894,-1.0,,,
2410,models/parse_print/autogen-bilals-fixed/e800461807962940370a2085b2b69d2d/e800461807962940370a2085b2b69d2d.eprime.essence,0.0831943079829216,1.0704495280515403,-1.0,,,
2411,models/parse_print/autogen-bilals-fixed/e87d232f06188474ec6e722aa7e64525/e87d232f06188474ec6e722aa7e64525.solution.essence,0.06125944200903177,1.0131360820960253,-1.0,,,
2412,models/parse_print/autogen-bilals-fixed/e94042e71ae4aca4b2dcbe6a1c03eeb5/e94042e71ae4aca4b2dcbe6a1c03eeb5.eprime.essence,-1.0,-1.0,-1.0,,,
2413,models/parse_print/autogen-bilals-fixed/e8d5dccfc3d9f7b3ee51ca0a76946dd8/e8d5dccfc3d9f7b3ee51ca0a76946dd8.eprime-solution.essence,0.06337657500989735,1.0347685390152037,-1.0,,,
2414,models/parse_print/autogen-bilals-fixed/e9d7c8d883f5971d53a58ee5183b4c11/e9d7c8d883f5971d53a58ee5183b4c11.essence,-1.0,-1.0,-1.0,,,
2415,models/parse_print/autogen-bilals-fixed/e94f81e31dce6a8efb7cdffe25cc7a9a/e94f81e31dce6a8efb7cdffe25cc7a9a.eprime.essence,0.20724049303680658,-1.0,-1.0,,,
2416,models/parse_print/autogen-bilals-fixed/e8c88ac8a94a5384bada05774e023b0c/e8c88ac8a94a5384bada05774e023b0c.essence,-1.0,1.3943928519729525,-1.0,,,
2417,models/parse_print/autogen-bilals-fixed/e938482d4eff3413375a9a4f1f09648c/e938482d4eff3413375a9a4f1f09648c.eprime.essence,-1.0,1.0233311150223017,-1.0,,,
2418,models/parse_print/autogen-bilals-fixed/ea79865a51efdd02842ffb6654cfb7e5/ea79865a51efdd02842ffb6654cfb7e5.essence,-1.0,-1.0,-1.0,,,
2419,models/parse_print/autogen-bilals-fixed/e945a36e0d23b836d582e691732a717d/e945a36e0d23b836d582e691732a717d.eprime-param.essence,0.07417735492344946,1.0360869920114055,-1.0,,,
2420,models/parse_print/autogen-bilals-fixed/e8f228bf132523400052fdfd6c5de67c/e8f228bf132523400052fdfd6c5de67c.essence,-1.0,1.6236952539766207,-1.0,,,
2421,models/parse_print/autogen-bilals-fixed/eb60aacef45f3261fb8764a8c2d339a9/eb60aacef45f3261fb8764a8c2d339a9.essence,-1.0,-1.0,-1.0,,,
2422,models/parse_print/autogen-bilals-fixed/ea5025564f1fcb5c1c2588afb4483b8e/ea5025564f1fcb5c1c2588afb4483b8e.eprime-param.essence,0.07703360298182815,1.0333906459854916,-1.0,,,
2423,models/parse_print/autogen-bilals-fixed/eb22d7172ced999f8568dccf4a1a3d94/eb22d7172ced999f8568dccf4a1a3d94.eprime.essence,-1.0,-1.0,,,,
2424,models/parse_print/autogen-bilals-fixed/eaa45321fa09e5ac7b722523a615feba/eaa45321fa09e5ac7b722523a615feba.eprime.essence,,-1.0,,,,
2425,models/parse_print/autogen-bilals-fixed/ebee2b95d0090aad677f2fbfcf9e0274/ebee2b95d0090aad677f2fbfcf9e0274.essence,-1.0,-1.0,-1.0,,,
2426,models/parse_print/autogen-bilals-fixed/eb5e229a3045349ef118229f11ede50b/eb5e229a3045349ef118229f11ede50b.eprime.essence,,-1.0,,,,
2427,models/parse_print/autogen-bilals-fixed/eae2dc34bf5517b3a4070ef1714f089a/eae2dc34bf5517b3a4070ef1714f089a.eprime.essence,-1.0,1.2276628299150616,-1.0,,,
2428,models/parse_print/autogen-bilals-fixed/ec9aed752e5eeb363b644516fc85dd8f/ec9aed752e5eeb363b644516fc85dd8f.eprime.essence,0.1321732320357114,-1.0,-1.0,,,
2429,models/parse_print/autogen-bilals-fixed/eb76f41475438c3ed398cb3e2dbd5b6b/eb76f41475438c3ed398cb3e2dbd5b6b.essence,0.07015384896658361,1.0756125149782747,-1.0,,,
2430,models/parse_print/autogen-bilals-fixed/ed0e6ab88e79cb8c6c179357811e4b33/ed0e6ab88e79cb8c6c179357811e4b33.eprime.essence,,-1.0,,,,
2431,models/parse_print/autogen-bilals-fixed/e9929aa72d7832a4623e7b816a2e9af2/e9929aa72d7832a4623e7b816a2e9af2.eprime-solution.essence,-1.0,1.8745896129403263,-1.0,,,
2432,models/parse_print/autogen-bilals-fixed/ed529213e4789b79a6929c96d89b6eb2/ed529213e4789b79a6929c96d89b6eb2.eprime.essence,-1.0,-1.0,,,,
2433,models/parse_print/autogen-bilals-fixed/ebf05e849ab1490bdd5852d44db646c8/ebf05e849ab1490bdd5852d44db646c8.eprime-solution.essence,0.09414227493107319,1.3613788600778207,-1.0,,,
2434,models/parse_print/autogen-bilals-fixed/ed6e2ac3457110fd811f7f6066338883/ed6e2ac3457110fd811f7f6066338883.eprime.essence,0.1996956958901137,-1.0,-1.0,,,
2435,models/parse_print/autogen-bilals-fixed/ece12ae05e35cb440db8d49bdd6a83b8/ece12ae05e35cb440db8d49bdd6a83b8.essence,-1.0,1.280398103990592,-1.0,,,
2436,models/parse_print/autogen-bilals-fixed/edeee104245da0f75d4b86e7146e073f/edeee104245da0f75d4b86e7146e073f.eprime.essence,0.28852021298371255,-1.0,-1.0,,,
2437,models/parse_print/autogen-bilals-fixed/ee0f4f29b6fcae0b8a1a80540fff7469/ee0f4f29b6fcae0b8a1a80540fff7469.eprime.essence,0.2188592490274459,-1.0,-1.0,,,
2438,models/parse_print/autogen-bilals-fixed/ecd0956ed566db30a05226812f9a24c2/ecd0956ed566db30a05226812f9a24c2.eprime.essence,0.16242885601241142,1.5439686089521274,-1.0,,,
2439,models/parse_print/autogen-bilals-fixed/ee82afd2cd6a746ecf89368b7b1bc6f3/ee82afd2cd6a746ecf89368b7b1bc6f3.eprime.essence,0.1616684349719435,-1.0,-1.0,,,
2440,models/parse_print/autogen-bilals-fixed/ede82ece37232fcdcff220a71e6c4336/ede82ece37232fcdcff220a71e6c4336.eprime-solution.essence,0.05945544096175581,1.1733974249800667,-1.0,,,
2441,models/parse_print/autogen-bilals-fixed/ed2ddcbb96d234e4f4dd7147965b47fc/ed2ddcbb96d234e4f4dd7147965b47fc.essence,-1.0,1.5932075789896771,-1.0,,,
2442,models/parse_print/autogen-bilals-fixed/ebd771c5c81dac1c206f28e4d3eaa737/ebd771c5c81dac1c206f28e4d3eaa737.essence,-1.0,2.2635673560434952,-1.0,,,
2443,models/parse_print/autogen-bilals-fixed/ef336eba26eb0a9a90de40b18d840b84/ef336eba26eb0a9a90de40b18d840b84.eprime.essence,-1.0,-1.0,-1.0,,,
2444,models/parse_print/autogen-bilals-fixed/eebf57c0e408c9d7b113317d714541bf/eebf57c0e408c9d7b113317d714541bf.eprime.essence,0.28441233502235264,-1.0,-1.0,,,
2445,models/parse_print/autogen-bilals-fixed/ee3e8d0c49be4d87a16584a000657a1f/ee3e8d0c49be4d87a16584a000657a1f.eprime.essence,0.0529980359133333,1.2217688830569386,-1.0,,,
2446,models/parse_print/autogen-bilals-fixed/ee779538eab812cac235345d906f97a0/ee779538eab812cac235345d906f97a0.solution.essence,0.06093414907809347,1.162121225032024,0.06037167296744883,,,
2447,models/parse_print/autogen-bilals-fixed/ee41686a3922fcd3e8d19cfa965b0277/ee41686a3922fcd3e8d19cfa965b0277.eprime-solution.essence,-1.0,1.356230515986681,-1.0,,,
2448,models/parse_print/autogen-bilals-fixed/ef422b238d7533811a8ed2445009e19c/ef422b238d7533811a8ed2445009e19c.eprime-param.essence,0.08618568500969559,-1.0,-1.0,,,
2449,models/parse_print/autogen-bilals-fixed/eea850512090333fd6ac248e3474adfe/eea850512090333fd6ac248e3474adfe.eprime.essence,0.05942007794510573,1.1637410640250891,-1.0,,,
2450,models/parse_print/autogen-bilals-fixed/e91966578f72192934799d4557e48802/e91966578f72192934799d4557e48802.essence,-1.0,4.143558163079433,-1.0,,,
2451,models/parse_print/autogen-bilals-fixed/eee79bab97319cb6a1cfb2a945bcc1a6/eee79bab97319cb6a1cfb2a945bcc1a6.eprime.essence,0.2660096399486065,-1.0,-1.0,,,
2452,models/parse_print/autogen-bilals-fixed/e91bac96af4d1f0fc2a422fc0e662a73/e91bac96af4d1f0fc2a422fc0e662a73.essence,-1.0,-1.0,-1.0,,,
2453,models/parse_print/autogen-bilals-fixed/e33c5a4b1eca296873386a312774d872/e33c5a4b1eca296873386a312774d872.essence,-1.0,8.475913505069911,-1.0,,,
2454,models/parse_print/autogen-bilals-fixed/e73f7a7c31a8573f1ed7d8d617123c57/e73f7a7c31a8573f1ed7d8d617123c57.essence,-1.0,5.346318667056039,-1.0,,,
2455,models/parse_print/autogen-bilals-fixed/eed1a2fb0387d257448ddfccff4bd5f5/eed1a2fb0387d257448ddfccff4bd5f5.essence,-1.0,1.3964019340928644,-1.0,,,
2456,models/parse_print/autogen-bilals-fixed/ef443db8cd28e24e1a6d7a75548c1de0/ef443db8cd28e24e1a6d7a75548c1de0.eprime.essence,0.07250271108932793,1.1827085909899324,-1.0,,,
2457,models/parse_print/autogen-bilals-fixed/e382656008ccf8727fd5e055cf6debfa/e382656008ccf8727fd5e055cf6debfa.essence,-1.0,-1.0,-1.0,,,
2458,models/parse_print/autogen-bilals-fixed/ef1db2a31177900e3baf4331a5942ac8/ef1db2a31177900e3baf4331a5942ac8.essence,-1.0,1.9555580989690498,-1.0,,,
2459,models/parse_print/autogen-bilals-fixed/d712140e47b1aced2902ff8b63805eaf/d712140e47b1aced2902ff8b63805eaf.essence,-1.0,17.150952027994208,-1.0,,,
2460,models/parse_print/autogen-bilals-fixed/dd69d43592ee50c25398c0d09f0db6ec/dd69d43592ee50c25398c0d09f0db6ec.essence,-1.0,15.942700393032283,-1.0,,,
2461,models/parse_print/autogen-bilals-fixed/ed3c0907a796850d638f57e4004efc44/ed3c0907a796850d638f57e4004efc44.essence,-1.0,7.442992666037753,-1.0,,,
2462,models/parse_print/autogen-bilals-fixed/f04824a85432120b11d2c0f024940b08/f04824a85432120b11d2c0f024940b08.eprime.essence,0.12332259595859796,-1.0,-1.0,,,
2463,models/parse_print/autogen-bilals-fixed/ef483210845a518a24793add7f479305/ef483210845a518a24793add7f479305.eprime.essence,0.06270837399642915,0.982517937081866,-1.0,,,
2464,models/parse_print/autogen-bilals-fixed/f019c5cdd99099f33d53cf9be0031c0b/f019c5cdd99099f33d53cf9be0031c0b.essence,-1.0,0.9498515069717541,-1.0,,,
2465,models/parse_print/autogen-bilals-fixed/f01fdac91e838e2203abc5cc7899830c/f01fdac91e838e2203abc5cc7899830c.eprime-solution.essence,-1.0,0.9438127729808912,-1.0,,,
2466,models/parse_print/autogen-bilals-fixed/f0fc2fcf48b2784adbc82bebe8debe1d/f0fc2fcf48b2784adbc82bebe8debe1d.eprime.essence,0.13092201098334044,-1.0,-1.0,,,
2467,models/parse_print/autogen-bilals-fixed/f08df3b51ad479d28a8ea0a94707f70c/f08df3b51ad479d28a8ea0a94707f70c.eprime-solution.essence,-1.0,1.0496107999933884,-1.0,,,
2468,models/parse_print/autogen-bilals-fixed/ef47512eb208c3dc333c0f019cdd3b41/ef47512eb208c3dc333c0f019cdd3b41.essence,-1.0,1.7438359910156578,-1.0,,,
2469,models/parse_print/autogen-bilals-fixed/f2555ccbaf900e06880e7a06e4d54635/f2555ccbaf900e06880e7a06e4d54635.eprime.essence,-1.0,-1.0,-1.0,,,
2470,models/parse_print/autogen-bilals-fixed/f2d8a670b4c34d59079378000ca2e898/f2d8a670b4c34d59079378000ca2e898.eprime.essence,-1.0,-1.0,-1.0,,,
2471,models/parse_print/autogen-bilals-fixed/f0da1b32d64901550697edd2a56acbb1/f0da1b32d64901550697edd2a56acbb1.essence,-1.0,1.1042662030085921,-1.0,,,
2472,models/parse_print/autogen-bilals-fixed/f3b4b055e266a994218c9c7c4772d7db/f3b4b055e266a994218c9c7c4772d7db.eprime.essence,-1.0,-1.0,,,,
2473,models/parse_print/autogen-bilals-fixed/f2f725a26126338e19e3f08ef990f1da/f2f725a26126338e19e3f08ef990f1da.eprime.essence,-1.0,-1.0,-1.0,,,
2474,models/parse_print/autogen-bilals-fixed/f243bccb3b210797782c1c047cbf7643/f243bccb3b210797782c1c047cbf7643.essence,-1.0,1.198635314940475,-1.0,,,
2475,models/parse_print/autogen-bilals-fixed/f11a6d1a6b6ea819dc5ab8227c9c909d/f11a6d1a6b6ea819dc5ab8227c9c909d.essence,-1.0,1.5700544329592958,-1.0,,,
